source,regime,sweep,sweep_value,d,N,average_in_degree,replication,method_internal,method_display,method_stream,cell_base_seed,data_seed,method_seed,paired_across_regimes
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,79,LibraryDP,Proposed DP-BIC,1,20260622,5666242180247209444,16976745034464781728,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,79,LibraryGreedy,Greedy-BIC,2,20260622,5666242180247209444,1992163408118380783,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,79,OracleDP,Poisson-only DP,3,20260622,5666242180247209444,7240500297443413225,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,79,PC-RCIT,PC-RCIT,4,20260622,5666242180247209444,16614981608089648096,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,79,PoissonDAG-ODS,ODS,7,20260622,5666242180247209444,8923546644378208599,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,80,LibraryDP,Proposed DP-BIC,1,20260622,6949901218087384791,6571513292323902771,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,80,LibraryGreedy,Greedy-BIC,2,20260622,6949901218087384791,7420003950175047923,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,80,OracleDP,Poisson-only DP,3,20260622,6949901218087384791,3823210602229762841,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,80,PC-RCIT,PC-RCIT,4,20260622,6949901218087384791,8953914087671190580,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,80,PoissonDAG-ODS,ODS,7,20260622,6949901218087384791,7608584339725417341,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,81,LibraryDP,Proposed DP-BIC,1,20260622,2738412024812021440,11016948099976070268,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,81,LibraryGreedy,Greedy-BIC,2,20260622,2738412024812021440,10897282609987066206,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,81,OracleDP,Poisson-only DP,3,20260622,2738412024812021440,968324024902596751,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,81,PC-RCIT,PC-RCIT,4,20260622,2738412024812021440,13221827224231246905,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,81,PoissonDAG-ODS,ODS,7,20260622,2738412024812021440,8122039641909936326,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,82,LibraryDP,Proposed DP-BIC,1,20260622,6558479722601923131,16472602797165402240,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,82,LibraryGreedy,Greedy-BIC,2,20260622,6558479722601923131,7916408534083681700,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,82,OracleDP,Poisson-only DP,3,20260622,6558479722601923131,10092666897036457447,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,82,PC-RCIT,PC-RCIT,4,20260622,6558479722601923131,9027756512542141810,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,82,PoissonDAG-ODS,ODS,7,20260622,6558479722601923131,6566422002653373519,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,83,LibraryDP,Proposed DP-BIC,1,20260622,14749392859151161139,2928901149010291333,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,83,LibraryGreedy,Greedy-BIC,2,20260622,14749392859151161139,12896527615456237463,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,83,OracleDP,Poisson-only DP,3,20260622,14749392859151161139,11881284717039940831,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,83,PC-RCIT,PC-RCIT,4,20260622,14749392859151161139,129877854506575993,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,83,PoissonDAG-ODS,ODS,7,20260622,14749392859151161139,14110560644070578088,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,84,LibraryDP,Proposed DP-BIC,1,20260622,16041815907863630688,11782457720530028656,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,84,LibraryGreedy,Greedy-BIC,2,20260622,16041815907863630688,1104284889977039043,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,84,OracleDP,Poisson-only DP,3,20260622,16041815907863630688,12819267516488706556,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,84,PC-RCIT,PC-RCIT,4,20260622,16041815907863630688,5346117330221189970,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,84,PoissonDAG-ODS,ODS,7,20260622,16041815907863630688,2289356164027427033,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,85,LibraryDP,Proposed DP-BIC,1,20260622,4720580780519950650,13277230803058855082,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,85,LibraryGreedy,Greedy-BIC,2,20260622,4720580780519950650,1636200638561921289,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,85,OracleDP,Poisson-only DP,3,20260622,4720580780519950650,12012430534603506244,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,85,PC-RCIT,PC-RCIT,4,20260622,4720580780519950650,16948768560043113577,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,85,PoissonDAG-ODS,ODS,7,20260622,4720580780519950650,3322610669260131571,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,86,LibraryDP,Proposed DP-BIC,1,20260622,7262703704753100521,6100829016892901703,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,86,LibraryGreedy,Greedy-BIC,2,20260622,7262703704753100521,17631675614976764944,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,86,OracleDP,Poisson-only DP,3,20260622,7262703704753100521,4393544240715026613,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,86,PC-RCIT,PC-RCIT,4,20260622,7262703704753100521,782722158133398567,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,86,PoissonDAG-ODS,ODS,7,20260622,7262703704753100521,17408593865656400940,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,87,LibraryDP,Proposed DP-BIC,1,20260622,302506131078906557,3616196792134422877,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,87,LibraryGreedy,Greedy-BIC,2,20260622,302506131078906557,5746839307942434889,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,87,OracleDP,Poisson-only DP,3,20260622,302506131078906557,15479745767530388528,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,87,PC-RCIT,PC-RCIT,4,20260622,302506131078906557,14507694097696786631,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,87,PoissonDAG-ODS,ODS,7,20260622,302506131078906557,15991262452840100645,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,88,LibraryDP,Proposed DP-BIC,1,20260622,5499965598498055234,17252760351769824482,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,88,LibraryGreedy,Greedy-BIC,2,20260622,5499965598498055234,10362717256516492165,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,88,OracleDP,Poisson-only DP,3,20260622,5499965598498055234,9065414081263684802,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,88,PC-RCIT,PC-RCIT,4,20260622,5499965598498055234,14451546756823907052,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,88,PoissonDAG-ODS,ODS,7,20260622,5499965598498055234,4499201944949366812,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,89,LibraryDP,Proposed DP-BIC,1,20260622,2377179253303423412,4973884913987891595,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,89,LibraryGreedy,Greedy-BIC,2,20260622,2377179253303423412,12272210118008853796,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,89,OracleDP,Poisson-only DP,3,20260622,2377179253303423412,18180132399365145046,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,89,PC-RCIT,PC-RCIT,4,20260622,2377179253303423412,17141557424298174833,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,89,PoissonDAG-ODS,ODS,7,20260622,2377179253303423412,6785036837296677283,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,90,LibraryDP,Proposed DP-BIC,1,20260622,10354431661996309308,5608137270528636297,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,90,LibraryGreedy,Greedy-BIC,2,20260622,10354431661996309308,6377629485635435733,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,90,OracleDP,Poisson-only DP,3,20260622,10354431661996309308,16082319938976151016,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,90,PC-RCIT,PC-RCIT,4,20260622,10354431661996309308,1387338854203711841,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,90,PoissonDAG-ODS,ODS,7,20260622,10354431661996309308,13158126540927255183,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,91,LibraryDP,Proposed DP-BIC,1,20260622,14237128898233758397,14038104012371715319,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,91,LibraryGreedy,Greedy-BIC,2,20260622,14237128898233758397,10507830027713800043,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,91,OracleDP,Poisson-only DP,3,20260622,14237128898233758397,9824384591978261421,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,91,PC-RCIT,PC-RCIT,4,20260622,14237128898233758397,2526191639339935157,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,91,PoissonDAG-ODS,ODS,7,20260622,14237128898233758397,16495840453914456819,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,92,LibraryDP,Proposed DP-BIC,1,20260622,7768416571813825328,18275747001698439476,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,92,LibraryGreedy,Greedy-BIC,2,20260622,7768416571813825328,7293833863697278117,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,92,OracleDP,Poisson-only DP,3,20260622,7768416571813825328,17405326904284558617,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,92,PC-RCIT,PC-RCIT,4,20260622,7768416571813825328,17623802644714678353,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,92,PoissonDAG-ODS,ODS,7,20260622,7768416571813825328,15426100777475018297,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,93,LibraryDP,Proposed DP-BIC,1,20260622,12876548105510560009,4196658421025095524,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,93,LibraryGreedy,Greedy-BIC,2,20260622,12876548105510560009,3407790076302751171,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,93,OracleDP,Poisson-only DP,3,20260622,12876548105510560009,13009877953725847516,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,93,PC-RCIT,PC-RCIT,4,20260622,12876548105510560009,9929328319895930498,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,93,PoissonDAG-ODS,ODS,7,20260622,12876548105510560009,10674434915591885857,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,94,LibraryDP,Proposed DP-BIC,1,20260622,14735190590699725019,2970449344127437611,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,94,LibraryGreedy,Greedy-BIC,2,20260622,14735190590699725019,2857357128527889449,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,94,OracleDP,Poisson-only DP,3,20260622,14735190590699725019,5544912606010603101,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,94,PC-RCIT,PC-RCIT,4,20260622,14735190590699725019,7791154845558471132,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,94,PoissonDAG-ODS,ODS,7,20260622,14735190590699725019,7037164814135453362,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,95,LibraryDP,Proposed DP-BIC,1,20260622,15210207400091332750,2904605992013899896,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,95,LibraryGreedy,Greedy-BIC,2,20260622,15210207400091332750,6019470839382207786,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,95,OracleDP,Poisson-only DP,3,20260622,15210207400091332750,15308585114231996744,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,95,PC-RCIT,PC-RCIT,4,20260622,15210207400091332750,8101876255023690958,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,95,PoissonDAG-ODS,ODS,7,20260622,15210207400091332750,16211982830110136920,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,96,LibraryDP,Proposed DP-BIC,1,20260622,11211096887478816411,4609897014679798700,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,96,LibraryGreedy,Greedy-BIC,2,20260622,11211096887478816411,11488265933657751540,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,96,OracleDP,Poisson-only DP,3,20260622,11211096887478816411,1994172337590055130,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,96,PC-RCIT,PC-RCIT,4,20260622,11211096887478816411,14981626775801765360,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,96,PoissonDAG-ODS,ODS,7,20260622,11211096887478816411,16646989230144363379,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,97,LibraryDP,Proposed DP-BIC,1,20260622,10400679252315764736,7476970009005274757,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,97,LibraryGreedy,Greedy-BIC,2,20260622,10400679252315764736,12382861482650835754,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,97,OracleDP,Poisson-only DP,3,20260622,10400679252315764736,4536065378992158646,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,97,PC-RCIT,PC-RCIT,4,20260622,10400679252315764736,13205244246115509554,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,97,PoissonDAG-ODS,ODS,7,20260622,10400679252315764736,8258956726593795464,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,98,LibraryDP,Proposed DP-BIC,1,20260622,15568405937240479428,2313615407994389040,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,98,LibraryGreedy,Greedy-BIC,2,20260622,15568405937240479428,12755188989952841226,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,98,OracleDP,Poisson-only DP,3,20260622,15568405937240479428,719816745050645548,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,98,PC-RCIT,PC-RCIT,4,20260622,15568405937240479428,16028736305348943922,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,98,PoissonDAG-ODS,ODS,7,20260622,15568405937240479428,12311159569246509618,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,99,LibraryDP,Proposed DP-BIC,1,20260622,8413912783321074442,18129022762441560061,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,99,LibraryGreedy,Greedy-BIC,2,20260622,8413912783321074442,6068257358818056465,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,99,OracleDP,Poisson-only DP,3,20260622,8413912783321074442,13396642845720194606,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,99,PC-RCIT,PC-RCIT,4,20260622,8413912783321074442,9126440438560902512,True
ptsem_final_corrected_core,extended,sample_size,100.0,8,100,1.5,99,PoissonDAG-ODS,ODS,7,20260622,8413912783321074442,3023442084550187994,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,0,LibraryDP,Proposed DP-BIC,1,20260622,18086829191487821512,4856902855386130098,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,0,LibraryGreedy,Greedy-BIC,2,20260622,18086829191487821512,3529937506805223647,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,0,OracleDP,Poisson-only DP,3,20260622,18086829191487821512,12904713069498771178,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,0,PC-RCIT,PC-RCIT,4,20260622,18086829191487821512,16788294417426410947,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,0,PoissonDAG-ODS,ODS,7,20260622,18086829191487821512,12427128217274239060,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,1,LibraryDP,Proposed DP-BIC,1,20260622,8583434687954839353,16764492490997204298,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,1,LibraryGreedy,Greedy-BIC,2,20260622,8583434687954839353,15809866309240361073,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,1,OracleDP,Poisson-only DP,3,20260622,8583434687954839353,13214076520712840868,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,1,PC-RCIT,PC-RCIT,4,20260622,8583434687954839353,4272805823128485787,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,1,PoissonDAG-ODS,ODS,7,20260622,8583434687954839353,8757133322921121394,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,2,LibraryDP,Proposed DP-BIC,1,20260622,369777690918623477,11131285480220178196,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,2,LibraryGreedy,Greedy-BIC,2,20260622,369777690918623477,18268028950683970275,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,2,OracleDP,Poisson-only DP,3,20260622,369777690918623477,15267943334778937999,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,2,PC-RCIT,PC-RCIT,4,20260622,369777690918623477,8429470877816720099,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,2,PoissonDAG-ODS,ODS,7,20260622,369777690918623477,11299456385289068124,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,3,LibraryDP,Proposed DP-BIC,1,20260622,5045849334373184651,10243494500357397779,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,3,LibraryGreedy,Greedy-BIC,2,20260622,5045849334373184651,12012318802850314197,True
ptsem_final_corrected_core,extended,sample_size,200.0,8,200,1.5,3,OracleDP,Poisson-only DP,3,20260622,5045849334373184651,8609637017594384578,True
